SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20901120105,3,3,0,3,4,3,0,0,0,16,53,63,57,52,58,65,51,16,6,421
20901120106,4,4,0,0,4,5,0,0,0,17,56,54,38,39,50,65,42,41,11,396
20901120107,8,0,0,4,9,4,3,0,0,28,68,43,37,38,55,64,27,13,13,358
20901120108,5,8,0,0,4,0,0,0,0,17,69,49,18,29,52,47,29,21,6,320
20901120109,4,4,3,3,3,7,3,6,0,33,68,56,105,61,56,70,62,24,7,509
20901120110,4,4,0,0,8,7,8,0,5,36,72,76,43,34,84,88,69,29,18,513
20901120111,0,7,3,0,0,0,3,5,0,18,69,62,27,42,60,57,51,24,13,405
20901120112,0,0,7,0,3,3,3,0,0,16,61,64,48,39,60,78,57,15,10,432
20901120113,9,10,0,3,0,8,4,0,0,34,75,56,42,54,50,59,73,51,8,468
20901120114,0,0,0,10,0,7,3,0,0,20,54,29,34,57,60,59,67,34,9,403
20901120115,3,3,0,3,4,6,0,0,0,19,56,63,23,25,67,70,50,30,15,399
20901120116,0,4,0,0,0,3,0,3,0,10,27,38,15,11,31,55,28,17,5,227
20901120117,0,5,0,5,0,0,0,0,0,10,57,47,18,39,56,40,35,15,7,314
20901120118,4,0,0,0,7,5,3,0,0,19,77,43,28,51,63,52,55,31,11,411
20901120119,4,7,0,6,5,0,0,3,0,25,43,36,21,25,34,29,35,12,3,238
20901120201,4,4,0,7,0,4,0,0,0,19,40,42,20,29,39,35,20,11,5,241
20901120202,3,0,0,5,8,4,0,4,0,24,55,21,18,39,32,32,35,27,3,262
20901120203,4,0,6,0,0,3,3,3,0,19,58,24,21,32,50,35,27,22,4,273
20901120204,0,0,0,0,0,0,0,0,0,0,57,17,24,47,37,29,41,22,8,282
20901120205,7,0,0,0,5,3,0,0,0,15,104,40,25,65,68,46,56,20,6,430
20901120206,12,9,0,5,0,0,0,0,0,26,151,69,61,100,94,83,52,21,3,634
20901120207,4,4,0,0,3,0,0,0,0,11,22,38,20,7,41,43,23,13,8,215
20901120208,8,3,15,4,3,5,0,0,0,38,133,71,76,95,93,60,72,14,3,617
20901120209,7,3,3,6,0,0,3,0,0,22,113,64,49,86,77,71,57,29,0,546
20901120210,3,4,0,6,10,3,5,0,0,31,93,23,55,79,59,51,50,47,7,464
20901120211,3,0,5,4,0,0,5,0,0,17,60,21,30,47,40,31,39,22,4,294
20901120212,6,0,0,0,3,9,3,0,4,25,59,23,57,65,52,57,62,27,10,412
20901120213,4,3,0,0,9,4,0,0,0,20,62,32,36,40,42,35,39,16,0,302
20901120214,0,5,0,5,6,10,8,0,0,34,74,58,29,51,61,52,65,49,69,508
20901120215,0,4,3,0,9,0,5,5,0,26,92,41,74,65,63,61,51,26,8,481
20901120216,0,0,0,4,6,0,5,0,0,15,59,28,39,58,41,40,39,21,12,337
20901120217,8,0,4,5,0,6,0,4,0,27,64,45,23,38,66,57,42,26,14,375
20901120218,0,4,0,0,0,12,4,0,0,20,65,67,43,28,60,95,60,20,8,446
20901120219,0,3,3,0,0,0,0,0,0,6,67,39,19,30,45,35,23,12,3,273
20901120220,0,0,0,0,6,0,0,0,0,6,29,17,38,12,43,31,21,15,0,206
20901120221,0,0,3,5,5,0,3,0,3,19,82,29,52,84,49,57,64,57,21,495
20901120222,4,6,8,0,3,3,6,0,5,35,121,42,56,81,62,70,67,35,22,556
20901120223,18,5,13,12,4,5,0,4,0,61,101,63,121,122,88,77,61,34,6,673
20901120224,0,4,5,4,4,0,0,0,0,17,93,41,56,93,53,32,33,21,6,428
20901120225,4,0,0,4,5,6,0,3,0,22,108,52,45,67,82,78,58,16,3,509
20901120226,3,3,0,5,3,0,6,0,0,20,78,47,23,53,58,40,52,30,5,386
20901120227,3,0,0,6,0,0,0,0,0,9,87,38,76,84,55,47,64,28,12,491
20901120228,0,0,0,0,0,3,0,0,0,3,60,15,38,45,40,37,18,26,3,282
20901120229,3,0,3,3,3,0,5,3,0,20,85,32,43,66,67,35,53,43,5,429
20901120230,10,7,0,4,9,5,4,3,3,45,138,67,36,82,95,73,70,49,13,623
20901120231,0,0,0,5,0,0,3,0,0,8,60,26,26,61,56,31,31,28,10,329
20901120232,3,3,0,0,3,3,4,4,0,20,87,32,32,52,63,66,61,50,4,447
20901120233,4,5,3,8,3,0,4,6,0,33,107,53,38,71,80,55,71,46,16,537
20901120234,8,0,0,0,6,0,0,4,0,18,72,25,25,50,43,32,30,13,3,293
20901120235,6,0,0,0,0,0,0,0,0,6,81,31,37,54,52,43,38,31,20,387
20901120236,3,0,0,0,0,0,5,3,0,11,67,34,27,45,55,28,41,15,9,321
20901120237,3,0,0,0,0,4,3,5,0,15,51,24,33,57,35,50,28,25,10,313
20901120238,12,0,4,0,5,3,0,0,0,24,62,30,25,39,39,43,59,25,8,330
20901120239,4,3,10,0,3,4,5,0,0,29,50,38,38,68,37,34,56,26,4,351
20901120240,3,0,0,3,6,4,6,0,0,22,88,52,32,59,101,49,54,62,14,511
20901120241,0,0,0,0,6,3,0,0,0,9,42,26,33,30,52,33,22,10,6,254
20901120301,4,3,0,3,0,0,0,0,0,10,61,29,33,33,36,39,24,10,3,268
20901120302,3,0,0,0,0,0,0,4,0,7,51,25,14,29,42,14,20,15,5,215
20901120303,5,3,0,5,0,5,0,0,0,18,85,21,44,58,39,31,36,23,6,343
20901120304,0,0,4,0,0,3,0,0,0,7,76,23,29,53,37,35,14,28,5,300
20901120305,0,0,0,0,0,8,0,0,0,8,112,74,35,68,91,74,67,65,10,596
20901120306,4,3,3,0,9,3,0,3,5,30,117,51,41,82,70,49,28,36,18,492
20901120307,0,0,0,4,0,0,0,0,0,4,119,42,64,76,67,46,57,37,5,513
20901120308,4,0,5,6,0,4,4,0,0,23,87,49,84,80,80,74,53,30,17,554
20901120309,3,3,4,3,0,0,5,0,0,18,85,38,56,71,58,48,33,26,12,427
20901120310,0,3,4,4,0,0,0,0,0,11,104,35,49,72,63,24,67,42,9,465
20901120311,4,4,4,3,0,3,0,0,0,18,59,51,37,42,66,57,39,0,8,359
20901120312,3,3,0,0,0,3,5,4,0,18,138,46,75,105,63,41,48,27,6,549
20901120313,7,3,8,9,9,4,0,0,0,40,108,51,95,78,88,47,32,28,13,540
20901120314,0,6,0,3,0,0,0,0,0,9,85,42,75,83,53,52,49,28,21,488
20901120315,6,0,0,0,0,0,5,3,0,14,102,41,40,79,65,49,29,31,8,444
20901120316,6,5,0,0,0,0,6,0,0,17,92,54,29,66,56,47,55,28,7,434
20901120317,4,9,4,5,4,6,0,4,0,36,89,41,26,60,46,43,35,30,10,380
20901120318,3,3,0,3,3,0,3,3,0,18,44,40,19,31,54,50,36,17,4,295
20901120319,7,0,11,6,10,6,3,0,0,43,123,46,85,96,70,57,24,11,0,512
20901120320,0,0,3,0,6,0,0,0,0,9,113,66,42,73,76,38,23,23,8,462
20901120321,0,0,0,3,0,3,0,0,0,6,123,90,84,81,101,65,29,15,5,593
20901120322,4,4,0,0,0,0,6,0,0,14,54,41,42,41,48,30,26,29,4,315
20901120323,3,3,6,5,9,3,0,0,0,29,110,76,29,66,93,50,40,39,9,512
20901120324,0,0,0,3,8,5,3,5,0,24,78,49,30,52,69,48,40,34,10,410
20901120325,6,0,5,5,8,0,0,0,0,24,93,41,81,98,63,49,35,17,5,482
20901120326,0,3,0,0,5,0,0,0,0,8,57,51,22,39,68,45,50,17,14,363
20901120327,0,0,4,0,0,0,8,0,0,12,68,33,60,68,51,51,53,20,10,414
20901120328,0,0,3,3,0,4,0,4,0,14,61,33,57,57,46,45,43,14,5,361
20901120329,5,0,6,3,6,6,3,0,0,29,77,38,58,57,65,47,42,33,35,452
20901120330,4,0,3,4,0,0,0,0,0,11,77,37,54,56,66,42,30,12,4,378
20901120331,12,9,4,4,3,0,7,0,0,39,95,54,73,66,68,48,61,13,7,485
20901120332,0,0,0,0,0,0,0,5,0,5,39,20,36,42,30,47,67,41,19,341
20901120333,0,0,0,4,0,0,0,0,0,4,73,32,31,71,49,46,64,38,9,413
20901120334,0,39,15,4,0,0,0,0,0,58,0,202,89,24,9,5,0,0,0,329
20901120335,4,0,7,6,6,0,0,0,0,23,48,36,49,57,34,35,32,9,10,310
20901120336,4,0,0,0,0,0,0,0,0,4,10,0,6,3,0,0,4,0,0,23
20901120337,0,0,0,0,7,10,0,5,0,22,78,56,27,51,68,66,50,75,28,499
20901120338,10,0,4,5,0,0,7,0,0,26,128,63,72,94,89,53,66,34,17,616
20901120339,3,0,0,0,5,4,0,3,3,18,59,18,34,53,34,32,57,92,149,528
20901120340,3,5,0,0,6,6,0,0,0,20,100,47,19,69,79,43,29,54,13,453
20901120341,0,4,0,3,0,0,5,0,0,12,51,36,18,37,42,38,28,27,10,287
20901120342,5,4,0,0,5,7,0,0,0,21,106,56,26,65,77,63,50,22,8,473
20901120343,0,4,0,0,0,0,4,0,0,8,70,33,12,39,55,29,38,16,7,299
20901120344,3,6,0,6,4,0,0,5,0,24,45,41,12,24,39,23,31,20,0,235
20901120345,0,0,5,0,0,0,0,0,0,5,34,21,15,23,29,16,23,13,16,190
20901120346,0,0,0,0,0,0,3,4,0,7,55,29,21,30,49,47,31,32,10,304
20901120401,0,0,8,0,0,9,6,8,0,31,108,47,79,108,85,64,60,30,21,602
20901120402,4,0,0,5,0,0,3,0,0,12,46,39,30,34,43,51,43,24,6,316
20901120403,0,0,0,3,0,0,0,3,0,6,59,35,37,54,36,26,29,40,3,319
20901120404,9,0,5,6,0,9,3,6,0,38,92,61,61,87,76,65,49,50,16,557
20901120405,4,3,3,10,3,4,6,3,0,36,64,37,81,68,48,53,47,30,19,447
20901120406,7,3,13,9,4,8,11,0,0,55,118,62,109,98,74,70,49,26,18,624
20901120407,0,0,0,11,0,0,0,0,0,11,62,27,31,55,32,27,21,29,9,293
20901120408,4,6,4,6,4,0,8,0,0,32,101,51,82,91,67,40,37,37,8,514
20901120409,6,3,3,0,4,3,0,0,0,19,83,43,79,61,52,37,33,28,9,425
20901120410,0,4,3,4,0,0,0,3,0,14,82,40,57,53,63,47,34,42,10,428
20901120411,10,7,0,9,0,0,0,0,0,26,32,29,36,40,35,46,21,10,0,249
20901120412,3,5,6,0,3,5,0,0,3,25,92,45,79,76,78,66,35,33,12,516
20901120413,0,0,0,0,0,0,0,0,0,0,36,70,18,32,61,55,59,18,0,349
20901120414,0,6,0,0,5,5,3,0,0,19,63,33,46,47,41,79,79,45,14,447
20901120415,4,5,0,4,5,0,0,0,0,18,86,20,53,67,39,25,42,9,3,344
20901120416,4,3,0,0,0,0,0,0,0,7,94,43,35,63,57,43,48,27,5,415
20901120417,0,0,0,0,0,0,0,6,0,6,104,28,72,85,55,37,26,20,13,440
20901120418,8,7,3,6,9,5,3,0,0,41,129,75,112,99,85,54,40,21,3,618
20901120419,4,4,7,5,5,4,0,0,0,29,63,22,60,46,43,18,16,9,4,281
20901120420,11,0,5,4,0,5,0,0,0,25,88,30,57,73,43,49,32,7,8,387
20901120421,4,0,6,0,4,0,0,0,0,14,37,36,29,40,42,31,36,19,4,274
20901120422,0,3,0,3,0,3,0,0,0,9,55,34,44,46,56,39,48,30,0,352
20902120502,4,5,6,0,0,0,0,0,0,15,46,50,35,30,59,43,31,11,3,308
20902120503,0,6,4,0,6,0,0,0,0,16,52,58,51,38,55,56,39,25,6,380
20902120504,3,14,10,5,4,11,6,3,0,56,83,117,110,81,95,100,49,24,5,664
20902120505,5,0,0,3,0,0,4,0,0,12,103,98,34,69,109,90,62,18,0,583
20902120507,0,3,0,5,0,4,0,0,3,15,50,58,34,42,70,58,29,53,50,444
20902120508,8,6,8,6,9,4,0,0,3,44,46,54,114,40,49,24,31,32,100,490
20902120509,11,6,12,3,8,5,4,0,0,49,101,103,180,93,63,46,14,22,8,630
20902120510,4,5,0,5,3,0,0,0,0,17,42,48,61,49,37,36,20,36,3,332
20902120511,8,6,12,6,7,4,0,0,0,43,87,67,119,71,59,40,27,63,19,552
20902120512,0,5,7,0,12,3,3,4,0,34,80,94,71,45,73,85,29,17,8,502
20902120514,0,3,0,0,3,6,4,5,0,21,36,38,58,40,46,26,49,50,21,364
20902120516,0,0,0,0,0,0,5,0,0,5,30,75,33,17,55,87,32,16,8,353
20902120517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20902120518,4,8,9,15,12,5,0,4,0,57,63,115,169,122,66,33,21,15,10,614
20902120519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20902120520,8,7,13,7,4,4,3,6,0,52,69,80,136,74,69,56,33,42,25,584
20902120521,0,0,3,3,3,0,0,0,0,9,64,46,71,53,56,42,31,28,4,395
20902120522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20902120523,4,0,3,0,9,0,0,0,0,16,32,39,35,23,48,48,31,5,3,264
20902120524,4,0,0,0,10,5,0,0,0,19,99,64,34,51,115,40,21,3,0,427
20902120525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20902120526,0,96,0,0,0,0,0,0,0,96,4,394,14,3,0,0,0,0,0,415
20902120527,5,3,0,4,5,6,0,0,0,23,76,137,57,57,115,78,39,3,5,567
20902120528,7,7,11,10,3,0,9,0,0,47,60,114,200,66,58,52,20,15,3,588
20902120529,3,3,13,3,3,3,0,0,0,28,40,138,156,59,31,27,16,4,0,471
20902120530,9,7,8,6,9,4,4,0,0,47,63,100,91,46,77,66,21,11,0,475
20902120531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
20902142801,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
20902142802,7,3,3,8,10,3,0,0,0,34,66,45,129,114,86,54,36,11,11,552
20902142803,5,4,11,4,3,5,0,0,4,36,71,47,123,82,67,57,37,39,13,536
20902142804,0,3,0,0,3,0,0,0,0,6,129,51,94,117,120,51,39,34,20,655
20902142805,7,11,4,4,3,3,6,0,0,38,54,42,52,26,30,38,32,12,5,291
20902142806,6,3,10,3,6,0,5,3,4,40,66,86,111,76,72,51,44,32,15,553
20902142807,0,0,5,8,5,0,0,0,0,18,55,45,162,121,51,50,23,13,5,525
20902142809,8,3,10,8,4,0,3,0,0,36,95,65,122,134,80,46,50,20,7,619
20902142810,3,0,0,4,4,6,0,0,0,17,87,34,67,94,71,46,43,24,10,476
20902142811,5,0,0,4,0,0,3,0,0,12,40,42,103,68,37,35,25,11,7,368
20902142812,0,0,0,0,4,0,3,0,0,7,58,49,70,51,66,47,33,19,6,399
20902142813,10,6,0,3,0,0,3,5,6,33,40,22,47,44,34,36,34,44,45,346
20902142814,5,4,9,3,6,4,6,0,0,37,98,79,121,95,107,63,44,29,14,650
20902142816,0,4,0,0,4,0,0,3,0,11,66,49,70,61,79,51,34,21,4,435
20902142817,4,5,3,9,3,0,3,0,0,27,81,43,107,98,74,47,26,14,9,499
20902142818,0,9,9,6,0,4,0,0,0,28,53,89,208,101,62,52,16,10,4,595
20902142820,9,3,3,3,11,7,6,3,0,45,66,50,101,81,60,47,38,15,15,473
20902142821,3,0,3,5,0,7,5,0,0,23,62,65,83,93,66,55,46,32,6,508
20902142822,4,7,4,6,8,0,5,0,0,34,70,58,79,59,71,59,33,24,11,464
20902142823,10,6,9,4,10,5,0,0,0,44,98,57,84,86,83,56,35,17,10,526
20902142824,3,4,14,4,3,0,3,0,0,31,44,47,99,75,65,45,34,16,8,433
20902142825,3,0,4,0,6,0,0,0,0,13,25,31,58,34,41,33,21,15,21,279
20902142826,6,3,3,3,4,0,0,0,0,19,34,33,49,50,52,19,7,8,4,256
20902142827,6,3,3,4,11,13,4,0,3,47,86,89,110,83,118,74,40,28,13,641
20902142828,7,4,0,0,0,0,3,4,0,18,37,50,87,52,51,45,26,15,0,363
20902142829,5,0,0,4,0,4,0,0,0,13,66,37,48,59,49,35,23,15,8,340
20902142830,11,6,11,9,5,3,3,0,4,52,70,40,68,64,45,47,21,17,5,377
20902142833,15,0,12,9,4,4,5,0,0,49,90,42,86,87,59,29,32,20,5,450
20902142834,7,3,5,3,0,4,0,0,0,22,88,58,106,115,70,70,40,33,3,583
20902142835,0,9,5,3,5,9,4,0,0,35,50,61,119,67,53,83,56,43,18,550
20902142836,4,3,9,3,3,9,5,3,0,39,96,75,109,100,88,71,30,22,12,603
20902142837,8,6,14,3,6,3,3,4,0,47,83,49,168,95,69,64,35,37,21,621
20902142838,9,5,3,8,6,5,4,0,0,40,71,52,57,48,45,36,27,11,7,354
20902142839,11,3,0,6,8,3,0,3,0,34,83,87,97,94,93,55,41,19,18,587
20902142840,4,0,4,4,5,6,3,4,0,30,94,59,89,108,93,70,41,32,12,598
20902142841,5,0,9,0,3,4,0,0,0,21,36,23,182,144,72,32,10,7,4,510
20902142842,5,4,5,5,3,3,0,0,0,25,41,31,54,76,45,45,20,19,11,342
20902142843,7,4,3,4,7,4,5,0,0,34,89,48,104,94,79,45,44,17,4,524
20902142844,4,6,5,6,5,0,0,0,0,26,50,45,140,101,58,30,21,6,4,455
20902142845,5,0,6,9,8,0,0,0,0,28,51,12,104,82,44,31,17,6,3,350
20902142846,0,0,11,6,0,0,0,0,0,17,38,55,134,77,47,28,12,11,7,409
20902142847,0,0,0,6,0,0,0,0,0,6,37,23,84,53,34,21,22,23,9,306
20902142848,0,0,3,0,0,0,0,0,0,3,16,30,138,58,24,8,8,3,0,285
20902142849,8,0,9,6,0,0,0,0,0,23,45,37,198,165,59,27,16,6,0,553
20902142850,0,0,3,5,3,0,0,0,0,11,45,27,114,87,68,43,33,15,5,437
20902142901,5,3,0,3,8,0,0,0,0,19,115,40,81,95,83,33,24,22,10,503
20902142902,6,6,4,5,11,3,0,0,5,40,132,75,81,111,144,83,37,27,22,712
20902142903,8,0,7,5,3,0,0,0,0,23,82,40,59,62,77,36,33,15,4,408
20902142904,4,3,4,3,5,5,0,0,0,24,71,47,74,85,80,61,31,20,16,485
20902142905,3,0,0,0,0,0,0,0,0,3,101,72,49,86,102,88,34,21,20,573
20902142906,4,4,5,6,0,0,0,0,0,19,65,45,81,75,75,44,47,30,11,473
20902142907,13,9,9,5,4,0,0,0,0,40,88,56,117,90,62,36,39,26,9,523
20902142908,0,0,7,0,9,4,0,0,0,20,49,44,46,45,49,49,24,19,4,329
20902142909,0,7,10,8,3,0,0,0,0,28,118,69,66,95,95,71,42,23,5,584
20902142910,0,0,4,0,4,0,0,3,0,11,64,27,69,56,61,38,29,23,7,374
20902142911,3,8,10,6,3,3,4,0,0,37,99,58,158,123,66,50,38,32,9,633
20902142912,3,0,4,0,8,8,13,20,43,99,74,32,70,63,47,51,43,34,59,473
20902142913,13,6,12,9,11,0,0,0,0,51,84,34,91,78,65,40,25,9,9,435
20902142914,0,0,0,3,3,0,0,0,0,6,46,46,74,84,67,47,32,24,11,431
20902142915,3,4,0,9,0,0,0,0,0,16,53,56,72,75,43,58,27,26,11,421
20902142916,9,5,12,6,3,4,4,0,0,43,119,55,90,121,96,63,47,18,3,612
20902142917,3,0,4,9,0,0,0,0,0,16,109,60,61,99,99,57,38,18,9,550
20902142918,5,6,0,8,10,3,0,3,0,35,50,31,87,79,56,41,25,23,18,410
20902142919,12,3,24,9,0,0,0,4,0,52,111,83,188,149,79,57,51,48,15,781
20902142920,10,3,7,10,4,4,0,0,0,38,98,39,98,118,90,61,38,41,20,603
20902142921,8,7,9,7,4,0,5,0,0,40,117,58,103,95,81,68,47,17,7,593
20902142922,0,0,4,6,5,7,3,0,0,25,100,66,97,96,80,62,33,25,9,568
20902142923,11,4,4,14,0,4,0,3,0,40,105,58,56,93,76,76,34,25,5,528
20902142924,9,0,5,6,4,0,0,4,0,28,42,36,53,56,51,38,52,25,8,361
20902142925,3,0,4,4,0,0,0,0,0,11,54,39,50,75,46,37,30,11,0,342
20902152301,6,0,4,10,5,0,0,0,0,25,80,42,83,72,40,38,21,9,13,398
20902152302,0,4,5,3,3,0,0,0,0,15,68,42,118,93,66,30,26,14,5,462
20902152303,0,3,5,0,3,0,0,0,0,11,59,29,84,55,45,27,32,32,15,378
20902152304,0,0,3,5,6,0,3,5,0,22,54,29,37,53,41,45,39,31,4,333
20902152305,5,0,7,6,8,0,5,10,0,41,78,44,100,88,58,44,50,29,9,500
20902152306,8,6,15,9,6,0,4,0,0,48,89,73,164,121,89,70,46,20,17,689
20902152307,0,0,8,8,0,0,0,0,0,16,56,44,122,107,51,40,32,23,10,485
20902152308,3,3,10,8,4,3,8,0,0,39,94,58,161,115,73,52,36,14,8,611
20902152309,13,9,7,12,11,8,3,0,0,63,97,63,133,102,85,64,37,11,15,607
20902152310,3,0,16,4,0,5,0,0,0,28,61,45,84,68,41,34,21,23,5,382
20902152311,3,5,4,0,0,0,0,0,0,12,64,60,141,76,57,37,28,10,5,478
20902152312,9,3,10,5,3,6,0,3,0,39,82,46,174,110,49,56,35,15,12,579
20902152313,4,0,4,7,0,0,0,5,0,20,69,44,127,93,43,37,24,9,13,459
20902152314,4,3,6,0,3,8,3,12,4,43,42,47,58,52,52,52,50,83,28,464
20902152315,28,13,20,18,16,6,4,0,0,105,112,65,143,127,73,79,44,23,10,676
20902152316,9,4,10,8,0,0,0,0,0,31,73,43,90,71,58,60,46,27,9,477
20902152317,4,3,8,0,6,0,4,4,4,33,90,39,74,59,64,40,47,71,74,558
20902152318,12,4,6,8,5,0,4,4,0,43,79,54,150,93,69,49,33,34,16,577
20902152319,7,0,10,11,4,3,0,4,0,39,105,55,150,115,50,65,32,28,19,619
20902152320,3,7,4,6,4,7,0,0,0,31,71,53,97,71,54,62,33,18,10,469
20902152321,4,0,9,3,5,0,0,3,0,24,79,36,59,71,65,46,30,53,20,459
20902152322,6,0,5,6,5,7,0,7,0,36,84,63,145,94,49,36,28,16,3,518
20902152323,4,0,3,4,4,0,0,0,0,15,62,39,47,49,46,44,55,58,18,418
20902152324,5,8,22,8,3,8,0,0,0,54,70,62,114,56,58,54,20,13,10,457
20902152325,3,0,5,4,3,5,0,5,0,25,45,36,76,44,50,35,38,34,62,420
20902152326,4,11,5,5,10,3,4,0,0,42,44,51,86,63,70,60,34,17,4,429
20902152327,10,8,10,0,3,5,4,3,0,43,102,64,146,101,87,63,31,31,18,643
20902152328,9,8,15,9,9,14,4,0,0,68,61,51,132,82,55,53,30,22,11,497
20902152329,6,3,0,0,5,0,0,4,0,18,51,30,58,43,38,27,15,12,7,281
20902152330,11,6,7,9,4,6,3,0,0,46,78,59,108,91,51,42,32,13,17,491
20902152401,3,0,0,0,6,5,4,4,0,22,61,30,62,41,56,42,17,38,20,367
20902152402,8,9,0,5,6,3,5,7,0,43,63,46,62,54,56,47,42,40,10,420
20902152403,10,0,7,3,0,0,5,0,0,25,53,41,68,52,36,37,14,10,12,323
20902152404,9,4,0,3,6,7,8,6,0,43,39,24,28,36,31,30,43,57,23,311
20902152405,15,8,9,6,13,4,3,0,0,58,115,87,70,58,94,68,69,30,6,597
20902152406,3,0,4,0,0,4,3,3,5,22,62,35,48,46,37,47,67,74,36,452
20902152407,8,4,7,3,8,0,4,0,0,34,95,64,94,91,86,48,40,29,18,565
20902152408,0,8,3,4,3,0,4,0,3,25,78,43,42,51,53,44,63,56,24,454
20902152409,0,0,4,0,0,0,0,0,0,4,13,15,11,11,20,24,28,13,8,143
20902152410,11,10,3,11,6,4,0,5,0,50,129,77,86,109,75,61,29,36,22,624
